,tag_id,value,time_delta
2131,1562837972444,251.62,0 days 00:00:01.490000
2135,1562837972444,251.68,0 days 00:00:01.500000
2139,1562837972444,251.44,0 days 00:00:01.510000
2143,1562837972444,251.5,0 days 00:00:01.520000
2147,1562837972444,251.71,0 days 00:00:01.530000
2151,1562837972444,251.8,0 days 00:00:01.540000
2155,1562837972444,252.79,0 days 00:00:01.550000
2159,1562837972444,252.88,0 days 00:00:01.560000
2163,1562837972444,253.12,0 days 00:00:01.570000
2167,1562837972444,253.06,0 days 00:00:01.580000
2171,1562837972444,252.51,0 days 00:00:01.590000
2175,1562837972444,251.53,0 days 00:00:01.600000
2179,1562837972444,252.48,0 days 00:00:01.610000
2183,1562837972444,245.6,0 days 00:00:01.620000
2187,1562837972444,247.01,0 days 00:00:01.630000
2191,1562837972444,250.73,0 days 00:00:01.640000
2195,1562837972444,178.56,0 days 00:00:01.650000
2199,1562837972444,247.48,0 days 00:00:01.660000
2203,1562837972444,248.06,0 days 00:00:01.670000
2207,1562837972444,248.92,0 days 00:00:01.680000
2211,1562837972444,249.13,0 days 00:00:01.690000
2215,1562837972444,250.15,0 days 00:00:01.700000
2219,1562837972444,250.76,0 days 00:00:01.710000
2223,1562837972444,251.19,0 days 00:00:01.720000
2227,1562837972444,252.51,0 days 00:00:01.730000
2231,1562837972444,252.08,0 days 00:00:01.740000
2235,1562837972444,253.06,0 days 00:00:01.750000
2239,1562837972444,253.49,0 days 00:00:01.760000
2243,1562837972444,253.46,0 days 00:00:01.770000
2247,1562837972444,254.47,0 days 00:00:01.780000
2251,1562837972444,253.77,0 days 00:00:01.790000
2255,1562837972444,253.95,0 days 00:00:01.800000
2259,1562837972444,253.95,0 days 00:00:01.810000
2263,1562837972444,254.38,0 days 00:00:01.820000
2267,1562837972444,254.14,0 days 00:00:01.830000
2271,1562837972444,253.98,0 days 00:00:01.840000
2275,1562837972444,253.86,0 days 00:00:01.850000
2279,1562837972444,252.97,0 days 00:00:01.860000
2283,1562837972444,253.15,0 days 00:00:01.870000
2287,1562837972444,252.76,0 days 00:00:01.880000
2291,1562837972444,252.63,0 days 00:00:01.890000
2295,1562838035703,309.98,0 days 00:00:00
2299,1562838035703,309.09000000000003,0 days 00:00:00.010000
2303,1562838035703,309.03,0 days 00:00:00.020000
2307,1562838035703,308.65999999999997,0 days 00:00:00.030000
2311,1562838035703,308.56,0 days 00:00:00.040000
2315,1562838035703,308.56,0 days 00:00:00.050000
2319,1562838035703,308.38,0 days 00:00:00.060000
2323,1562838035703,308.56,0 days 00:00:00.070000
2327,1562838035703,308.87,0 days 00:00:00.080000
2331,1562838035703,309.39,0 days 00:00:00.090000
2335,1562838035703,309.3,0 days 00:00:00.100000
2339,1562838035703,309.3,0 days 00:00:00.110000
2343,1562838035703,310.74,0 days 00:00:00.120000
2347,1562838035703,311.45,0 days 00:00:00.130000
2351,1562838035703,312.95,0 days 00:00:00.140000
2355,1562838035703,237.25,0 days 00:00:00.150000
2359,1562838035703,295.52,0 days 00:00:00.160000
2363,1562838035703,317.65,0 days 00:00:00.170000
2367,1562838035703,321.98,0 days 00:00:00.180000
2371,1562838035703,326.12,0 days 00:00:00.190000
2375,1562838035703,325.26,0 days 00:00:00.200000
2379,1562838035703,325.14,0 days 00:00:00.210000
2383,1562838035703,325.90999999999997,0 days 00:00:00.220000
2387,1562838035703,327.84000000000003,0 days 00:00:00.230000
2391,1562838035703,328.8,0 days 00:00:00.240000
2395,1562838035703,331.07,0 days 00:00:00.250000
2399,1562838035703,331.13,0 days 00:00:00.260000
2403,1562838035703,330.85,0 days 00:00:00.270000
2407,1562838035703,331.86,0 days 00:00:00.280000
2411,1562838035703,331.47,0 days 00:00:00.290000
2415,1562838035703,331.62,0 days 00:00:00.300000
2419,1562838035703,330.24,0 days 00:00:00.310000
2423,1562838035703,330.48,0 days 00:00:00.320000
2427,1562838035703,330.18,0 days 00:00:00.330000
2431,1562838035703,329.1,0 days 00:00:00.340000
2435,1562838035703,327.87,0 days 00:00:00.350000
2439,1562838035703,328.03,0 days 00:00:00.360000
2443,1562838035703,326.95,0 days 00:00:00.370000
2447,1562838035703,326.71000000000004,0 days 00:00:00.380000
2451,1562838035703,325.41999999999996,0 days 00:00:00.390000
2455,1562838035703,325.48,0 days 00:00:00.400000
2459,1562838035703,324.47,0 days 00:00:00.410000
2463,1562838035703,324.53,0 days 00:00:00.420000
2467,1562838035703,323.55,0 days 00:00:00.430000
2471,1562838035703,323.36,0 days 00:00:00.440000
2475,1562838035703,322.5,0 days 00:00:00.450000
2479,1562838035703,321.0,0 days 00:00:00.460000
2483,1562838035703,321.18,0 days 00:00:00.470000
2487,1562838035703,320.16999999999996,0 days 00:00:00.480000
2491,1562838035703,320.23,0 days 00:00:00.490000
2495,1562838035703,318.88,0 days 00:00:00.500000
2499,1562838035703,318.88,0 days 00:00:00.510000
2503,1562838035703,318.82,0 days 00:00:00.520000
2507,1562838035703,317.34000000000003,0 days 00:00:00.530000
2511,1562838035703,317.34000000000003,0 days 00:00:00.540000
2515,1562838035703,316.24,0 days 00:00:00.550000
2519,1562838035703,316.27,0 days 00:00:00.560000
2523,1562838035703,315.81,0 days 00:00:00.570000
2527,1562838035703,314.98,0 days 00:00:00.580000
2531,1562838035703,315.07,0 days 00:00:00.590000
2535,1562838035703,314.61,0 days 00:00:00.600000
2539,1562838035703,314.49,0 days 00:00:00.610000
2543,1562838035703,314.24,0 days 00:00:00.620000
2547,1562838035703,313.38,0 days 00:00:00.630000
2551,1562838035703,313.11,0 days 00:00:00.640000
2555,1562838035703,312.95,0 days 00:00:00.650000
2559,1562838035703,312.91999999999996,0 days 00:00:00.660000
2563,1562838035703,309.12,0 days 00:00:00.670000
2567,1562838035703,306.28999999999996,0 days 00:00:00.680000
2571,1562838035703,310.28,0 days 00:00:00.690000
2575,1562838035703,310.71000000000004,0 days 00:00:00.700000
2579,1562838035703,310.35,0 days 00:00:00.710000
2583,1562838035703,310.13,0 days 00:00:00.720000
2587,1562838035703,256.35,0 days 00:00:00.730000
2591,1562838035703,256.72,0 days 00:00:00.740000
2595,1562838035703,256.38,0 days 00:00:00.750000
2599,1562838035703,255.46,0 days 00:00:00.760000
2603,1562838035703,256.62,0 days 00:00:00.770000
2607,1562838035703,255.49,0 days 00:00:00.780000
2611,1562838035703,255.83,0 days 00:00:00.790000
2615,1562838035703,255.67,0 days 00:00:00.800000
2619,1562838035703,255.12,0 days 00:00:00.810000
2623,1562838035703,255.73,0 days 00:00:00.820000
2627,1562838035703,255.12,0 days 00:00:00.830000
2631,1562838035703,255.0,0 days 00:00:00.840000
2635,1562838035703,256.78,0 days 00:00:00.850000
2639,1562838035703,256.72,0 days 00:00:00.860000
2643,1562838035703,257.64,0 days 00:00:00.870000
2647,1562838035703,260.74,0 days 00:00:00.880000
2651,1562838035703,265.37,0 days 00:00:00.890000
2655,1562838035703,183.44,0 days 00:00:00.900000
2659,1562838035703,261.6,0 days 00:00:00.910000
2663,1562838035703,269.33000000000004,0 days 00:00:00.920000
2667,1562838035703,270.38,0 days 00:00:00.930000
2671,1562838035703,273.75,0 days 00:00:00.940000
2675,1562838035703,273.90999999999997,0 days 00:00:00.950000
2679,1562838035703,274.7,0 days 00:00:00.960000
2683,1562838035703,225.45999999999998,0 days 00:00:00.970000
2687,1562838035703,212.51,0 days 00:00:00.980000
2691,1562838035703,275.26,0 days 00:00:00.990000
2695,1562838035703,277.87,0 days 00:00:01
2699,1562838035703,278.82,0 days 00:00:01.010000
2703,1562838035703,278.05,0 days 00:00:01.020000
2707,1562838035703,278.53999999999996,0 days 00:00:01.030000
2711,1562838035703,277.96000000000004,0 days 00:00:01.040000
2715,1562838035703,278.05,0 days 00:00:01.050000
2719,1562838035703,277.65,0 days 00:00:01.060000
2723,1562838035703,276.95,0 days 00:00:01.070000
2727,1562838035703,276.02,0 days 00:00:01.080000
2731,1562838035703,275.72,0 days 00:00:01.090000
2735,1562838035703,274.8,0 days 00:00:01.100000
2739,1562838035703,274.15,0 days 00:00:01.110000
2743,1562838035703,273.72,0 days 00:00:01.120000
2747,1562838035703,273.14,0 days 00:00:01.130000
2751,1562838035703,272.65,0 days 00:00:01.140000
2755,1562838035703,272.59000000000003,0 days 00:00:01.150000
2759,1562838035703,271.88,0 days 00:00:01.160000
2763,1562838035703,271.7,0 days 00:00:01.170000
2767,1562838035703,270.96000000000004,0 days 00:00:01.180000
2771,1562838035703,270.22,0 days 00:00:01.190000
2775,1562838035703,269.06,0 days 00:00:01.200000
2779,1562838035703,269.27,0 days 00:00:01.210000
2783,1562838035703,268.16999999999996,0 days 00:00:01.220000
2787,1562838035703,267.58000000000004,0 days 00:00:01.230000
2791,1562838035703,267.86,0 days 00:00:01.240000
2795,1562838035703,265.99,0 days 00:00:01.250000
2799,1562838035703,266.65999999999997,0 days 00:00:01.260000
2803,1562838035703,265.31,0 days 00:00:01.270000
2807,1562838035703,265.13,0 days 00:00:01.280000
2811,1562838035703,264.51,0 days 00:00:01.290000
2815,1562838035703,264.3,0 days 00:00:01.300000
2819,1562838035703,263.44,0 days 00:00:01.310000
2823,1562838035703,262.43,0 days 00:00:01.320000
2827,1562838035703,262.85,0 days 00:00:01.330000
2831,1562838035703,261.47,0 days 00:00:01.340000
2835,1562838035703,216.32,0 days 00:00:01.350000
2839,1562838035703,261.03999999999996,0 days 00:00:01.360000
2843,1562838035703,261.26,0 days 00:00:01.370000
2847,1562838035703,256.68,0 days 00:00:01.380000
2851,1562838035703,261.11,0 days 00:00:01.390000
2855,1562838035703,260.8,0 days 00:00:01.400000
2859,1562838035703,260.61,0 days 00:00:01.410000
2863,1562838035703,259.23,0 days 00:00:01.420000
2867,1562838035703,258.77,0 days 00:00:01.430000
2871,1562838035703,258.22,0 days 00:00:01.440000
2875,1562838035703,258.25,0 days 00:00:01.450000
2879,1562838035703,250.15,0 days 00:00:01.460000
2883,1562838035703,250.27,0 days 00:00:01.470000
2887,1562838035703,250.18,0 days 00:00:01.480000
2891,1562838035703,250.67,0 days 00:00:01.490000
2895,1562838035703,250.21,0 days 00:00:01.500000
2899,1562838035703,250.15,0 days 00:00:01.510000
2903,1562838035703,250.33,0 days 00:00:01.520000
2907,1562838035703,250.54,0 days 00:00:01.530000
2911,1562838035703,251.07,0 days 00:00:01.540000
2915,1562838035703,251.77,0 days 00:00:01.550000
2919,1562838035703,251.9,0 days 00:00:01.560000
2923,1562838035703,252.02,0 days 00:00:01.570000
2927,1562838035703,252.51,0 days 00:00:01.580000
2931,1562838035703,251.34,0 days 00:00:01.590000
2935,1562838035703,250.76,0 days 00:00:01.600000
2939,1562838035703,249.16,0 days 00:00:01.610000
2943,1562838035703,248.24,0 days 00:00:01.620000
2947,1562838035703,246.03,0 days 00:00:01.630000
2951,1562838035703,248.46,0 days 00:00:01.640000
2955,1562838035703,217.01999999999998,0 days 00:00:01.650000
2959,1562838035703,230.25,0 days 00:00:01.660000
2963,1562838035703,246.83,0 days 00:00:01.670000
2967,1562838035703,247.29,0 days 00:00:01.680000
2971,1562838035703,246.62,0 days 00:00:01.690000
2975,1562838035703,247.14,0 days 00:00:01.700000
2979,1562838035703,248.15,0 days 00:00:01.710000
2983,1562838035703,249.04,0 days 00:00:01.720000
2987,1562838035703,249.1,0 days 00:00:01.730000
2991,1562838035703,249.65,0 days 00:00:01.740000
2995,1562838035703,250.21,0 days 00:00:01.750000
2999,1562838035703,250.88,0 days 00:00:01.760000
3003,1562838035703,251.34,0 days 00:00:01.770000
3007,1562838035703,251.22,0 days 00:00:01.780000
3011,1562838035703,251.13,0 days 00:00:01.790000
3015,1562838035703,251.13,0 days 00:00:01.800000
3019,1562838035703,250.61,0 days 00:00:01.810000
3023,1562838035703,251.16,0 days 00:00:01.820000
3027,1562838035703,250.36,0 days 00:00:01.830000
3031,1562838035703,250.58,0 days 00:00:01.840000
3035,1562838035703,249.72,0 days 00:00:01.850000
3039,1562838035703,250.54,0 days 00:00:01.860000
3043,1562838035703,250.21,0 days 00:00:01.870000
3047,1562838035703,250.48,0 days 00:00:01.880000
3051,1562838035703,249.65,0 days 00:00:01.890000
3055,1562838103028,309.21000000000004,0 days 00:00:00
3059,1562838103028,309.12,0 days 00:00:00.010000
3063,1562838103028,308.69,0 days 00:00:00.020000
3067,1562838103028,307.95,0 days 00:00:00.030000
3071,1562838103028,307.74,0 days 00:00:00.040000
3075,1562838103028,307.34000000000003,0 days 00:00:00.050000
3079,1562838103028,307.12,0 days 00:00:00.060000
3083,1562838103028,307.24,0 days 00:00:00.070000
3087,1562838103028,307.31,0 days 00:00:00.080000
3091,1562838103028,307.46000000000004,0 days 00:00:00.090000
3095,1562838103028,307.95,0 days 00:00:00.100000
3099,1562838103028,307.86,0 days 00:00:00.110000
3103,1562838103028,307.86,0 days 00:00:00.120000
3107,1562838103028,308.99,0 days 00:00:00.130000
3111,1562838103028,309.98,0 days 00:00:00.140000
3115,1562838103028,303.96000000000004,0 days 00:00:00.150000
3119,1562838103028,221.23000000000002,0 days 00:00:00.160000
3123,1562838103028,311.94,0 days 00:00:00.170000
3127,1562838103028,317.74,0 days 00:00:00.180000
3131,1562838103028,324.68,0 days 00:00:00.190000
3135,1562838103028,325.02,0 days 00:00:00.200000
3139,1562838103028,328.76,0 days 00:00:00.210000
3143,1562838103028,327.48,0 days 00:00:00.220000
3147,1562838103028,327.11,0 days 00:00:00.230000
3151,1562838103028,328.46000000000004,0 days 00:00:00.240000
3155,1562838103028,329.78,0 days 00:00:00.250000
3159,1562838103028,329.84000000000003,0 days 00:00:00.260000
3163,1562838103028,329.84000000000003,0 days 00:00:00.270000
3167,1562838103028,329.99,0 days 00:00:00.280000
3171,1562838103028,329.69,0 days 00:00:00.290000
3175,1562838103028,329.81,0 days 00:00:00.300000
3179,1562838103028,329.78,0 days 00:00:00.310000
3183,1562838103028,329.87,0 days 00:00:00.320000
3187,1562838103028,328.18,0 days 00:00:00.330000
3191,1562838103028,328.27,0 days 00:00:00.340000
3195,1562838103028,327.01,0 days 00:00:00.350000
3199,1562838103028,327.01,0 days 00:00:00.360000
3203,1562838103028,326.09000000000003,0 days 00:00:00.370000
3207,1562838103028,325.11,0 days 00:00:00.380000
3211,1562838103028,324.9,0 days 00:00:00.390000
3215,1562838103028,324.62,0 days 00:00:00.400000
3219,1562838103028,323.64,0 days 00:00:00.410000
3223,1562838103028,323.33000000000004,0 days 00:00:00.420000
3227,1562838103028,322.07,0 days 00:00:00.430000
3231,1562838103028,321.18,0 days 00:00:00.440000
3235,1562838103028,320.84000000000003,0 days 00:00:00.450000
3239,1562838103028,320.32,0 days 00:00:00.460000
3243,1562838103028,319.77,0 days 00:00:00.470000
3247,1562838103028,318.73,0 days 00:00:00.480000
3251,1562838103028,318.82,0 days 00:00:00.490000
3255,1562838103028,317.40999999999997,0 days 00:00:00.500000
3259,1562838103028,317.40999999999997,0 days 00:00:00.510000
3263,1562838103028,316.21000000000004,0 days 00:00:00.520000
3267,1562838103028,316.21000000000004,0 days 00:00:00.530000
3271,1562838103028,316.12,0 days 00:00:00.540000
3275,1562838103028,315.44,0 days 00:00:00.550000
3279,1562838103028,314.86,0 days 00:00:00.560000
3283,1562838103028,314.18,0 days 00:00:00.570000
3287,1562838103028,313.94,0 days 00:00:00.580000
3291,1562838103028,313.97,0 days 00:00:00.590000
3295,1562838103028,312.8,0 days 00:00:00.600000
3299,1562838103028,312.77,0 days 00:00:00.610000
3303,1562838103028,312.59000000000003,0 days 00:00:00.620000
3307,1562838103028,312.28,0 days 00:00:00.630000
3311,1562838103028,311.90999999999997,0 days 00:00:00.640000
3315,1562838103028,311.63,0 days 00:00:00.650000
3319,1562838103028,311.27,0 days 00:00:00.660000
3323,1562838103028,298.99,0 days 00:00:00.670000
3327,1562838103028,309.21000000000004,0 days 00:00:00.680000
3331,1562838103028,309.41999999999996,0 days 00:00:00.690000
3335,1562838103028,309.39,0 days 00:00:00.700000
3339,1562838103028,309.03,0 days 00:00:00.710000
3343,1562838103028,309.18,0 days 00:00:00.720000
3347,1562838103028,257.51,0 days 00:00:00.730000
3351,1562838103028,257.45,0 days 00:00:00.740000
3355,1562838103028,256.56,0 days 00:00:00.750000
3359,1562838103028,256.40999999999997,0 days 00:00:00.760000
3363,1562838103028,255.4,0 days 00:00:00.770000
3367,1562838103028,256.15999999999997,0 days 00:00:00.780000
3371,1562838103028,256.1,0 days 00:00:00.790000
3375,1562838103028,256.03999999999996,0 days 00:00:00.800000
3379,1562838103028,256.1,0 days 00:00:00.810000
3383,1562838103028,255.67,0 days 00:00:00.820000
3387,1562838103028,255.83,0 days 00:00:00.830000
3391,1562838103028,255.79,0 days 00:00:00.840000
3395,1562838103028,257.15,0 days 00:00:00.850000
3399,1562838103028,257.18,0 days 00:00:00.860000
3403,1562838103028,258.19,0 days 00:00:00.870000
3407,1562838103028,258.93,0 days 00:00:00.880000
3411,1562838103028,261.84000000000003,0 days 00:00:00.890000
3415,1562838103028,241.82999999999998,0 days 00:00:00.900000
3419,1562838103028,243.61,0 days 00:00:00.910000
3423,1562838103028,268.44,0 days 00:00:00.920000
3427,1562838103028,271.76,0 days 00:00:00.930000
3431,1562838103028,274.34000000000003,0 days 00:00:00.940000
3435,1562838103028,277.31,0 days 00:00:00.950000
3439,1562838103028,277.1,0 days 00:00:00.960000
3443,1562838103028,277.96000000000004,0 days 00:00:00.970000
3447,1562838103028,231.39,0 days 00:00:00.980000
3451,1562838103028,221.57,0 days 00:00:00.990000
3455,1562838103028,279.15999999999997,0 days 00:00:01
3459,1562838103028,282.15999999999997,0 days 00:00:01.010000
3463,1562838103028,281.7,0 days 00:00:01.020000
3467,1562838103028,281.95,0 days 00:00:01.030000
3471,1562838103028,280.69,0 days 00:00:01.040000
3475,1562838103028,280.69,0 days 00:00:01.050000
3479,1562838103028,281.15,0 days 00:00:01.060000
3483,1562838103028,279.83000000000004,0 days 00:00:01.070000
3487,1562838103028,279.91999999999996,0 days 00:00:01.080000
3491,1562838103028,280.14,0 days 00:00:01.090000
3495,1562838103028,279.0,0 days 00:00:01.100000
3499,1562838103028,278.33000000000004,0 days 00:00:01.110000
3503,1562838103028,277.19,0 days 00:00:01.120000
3507,1562838103028,276.3,0 days 00:00:01.130000
3511,1562838103028,275.84000000000003,0 days 00:00:01.140000
3515,1562838103028,275.87,0 days 00:00:01.150000
3519,1562838103028,274.86,0 days 00:00:01.160000
3523,1562838103028,274.64,0 days 00:00:01.170000
3527,1562838103028,273.38,0 days 00:00:01.180000
3531,1562838103028,273.63,0 days 00:00:01.190000
3535,1562838103028,272.95,0 days 00:00:01.200000
3539,1562838103028,272.28,0 days 00:00:01.210000
3543,1562838103028,271.02,0 days 00:00:01.220000
3547,1562838103028,269.58000000000004,0 days 00:00:01.230000
3551,1562838103028,270.13,0 days 00:00:01.240000
